eta,paso,particula_id,x,y,vx,vy,theta,omega
1.486842,4500,14,14.332453,2.249703,0.789359,-0.59478,-0.627182,0.654787
1.486842,4500,15,3.354274,1.723698,0.840427,-0.537901,-0.629969,0.003289
1.486842,4500,16,11.060638,14.28608,0.797858,-0.59635,-0.590687,-0.10013
1.486842,4500,17,18.517119,2.260604,0.895408,-0.3902,-0.323666,-0.477999
1.486842,4500,18,8.994419,1.541494,0.711308,-0.673346,-0.764372,0.697677
1.486842,4500,19,11.727563,18.495721,0.824941,-0.562857,-0.620753,0.17626
1.486842,4500,20,3.624849,8.007382,0.791516,-0.606451,-0.702802,0.23425
1.486842,4500,21,13.73332,2.047985,0.854919,-0.498694,-0.713598,-0.472409
1.486842,4500,22,10.359234,10.383646,0.801657,-0.59333,-0.679312,0.244889
1.486842,4500,23,13.812107,3.956093,0.843186,-0.528889,-0.596994,-0.203719
1.486842,4500,24,6.485747,8.573819,0.923682,-0.36757,-0.321332,-0.214053
1.486842,4500,25,11.79825,3.188427,0.84488,-0.500879,-0.391011,-0.134565
1.486842,4500,26,12.290641,10.834197,0.795096,-0.594888,-0.592336,0.46938
1.486842,4500,27,3.877282,18.53103,0.811827,-0.56105,-0.354254,0.086536
1.486842,4500,28,17.51349,16.58981,0.901359,-0.3557,-0.252121,-0.440976
1.486842,4500,29,2.351579,2.027852,0.828711,-0.557734,-0.619052,-0.284722
1.486842,4500,30,6.134878,17.078189,0.788777,-0.610913,-0.719591,0.317603
1.486842,4500,31,0.347873,17.499821,0.813087,-0.57277,-0.459304,0.118237
1.486842,4500,32,10.746678,9.042376,0.844135,-0.533139,-0.533386,0.23053
1.486842,4500,33,15.318552,2.566023,0.820605,-0.570009,-0.572599,-0.044202
1.486842,4500,34,19.697097,4.59227,0.829254,-0.555097,-0.613723,-0.164405
1.486842,4500,35,1.947258,12.359342,0.81196,-0.574219,-0.553018,0.234952
1.486842,4500,36,12.25516,7.31123,0.868226,-0.458669,-0.209457,-0.109524
1.486842,4500,37,0.692165,4.187491,0.774324,-0.612612,-0.517114,0.333654
1.486842,4500,38,11.801004,15.49111,0.874345,-0.47465,-0.646828,-0.040524
1.486842,4500,39,1.065498,12.856537,0.846201,-0.526276,-0.553325,0.217214
1.486842,4500,40,2.346779,1.048883,0.856118,-0.504565,-0.653242,-0.728654
1.486842,4500,41,18.687116,11.005346,0.808636,-0.582732,-0.518618,0.024034
1.486842,4500,42,2.093015,15.573757,0.824396,-0.564032,-0.546594,-0.001578
1.486842,4500,43,6.56721,11.873131,0.844174,-0.529895,-0.600631,-0.325962
1.486842,4500,44,0.675893,14.503003,0.828512,-0.5487,-0.577528,0.055643
1.486842,4500,45,12.325379,17.422007,0.804708,-0.591177,-0.662814,0.033312
1.486842,4500,46,17.180628,2.895487,0.823441,-0.562636,-0.602426,-0.159146
1.486842,4500,47,18.424778,8.870494,0.803103,-0.589328,-0.684355,0.387087
1.486842,4500,48,19.921873,0.824509,0.884959,-0.452608,-0.392853,-0.403462
1.486842,4500,49,7.948073,1.616548,0.762787,-0.642373,-0.714351,0.210154
1.486842,4500,50,2.920537,19.105718,0.772119,-0.624436,-0.678455,0.398086
1.486842,4500,51,12.393888,14.162438,0.831407,-0.550582,-0.545539,-0.224829
1.486842,4500,52,9.744634,19.633722,0.73351,-0.666679,-0.801168,0.150218
1.486842,4500,53,2.208844,0.043001,0.873813,-0.483001,-0.488977,-0.0536
1.486842,4500,54,1.159309,15.252789,0.791067,-0.597168,-0.523172,0.314195
1.486842,4500,55,7.82749,19.630366,0.839592,-0.523718,-0.714724,-0.362649
1.486842,4500,56,5.833304,5.527179,0.889378,-0.3618,-0.479873,-0.86723
1.486842,4500,57,4.124703,10.627827,0.851919,-0.514047,-0.449971,0.14207
1.486842,4500,58,5.787636,9.847045,0.778764,-0.604058,-0.361589,0.660079
1.486842,4500,59,8.813597,9.974243,0.790136,-0.604567,-0.610288,0.023454
1.486842,4500,60,0.644896,2.062411,0.865388,-0.475992,-0.687491,-0.237889
1.486842,4500,61,7.600362,15.370984,0.837978,-0.520504,-0.40897,-0.273668
1.486842,4500,62,15.122456,15.559386,0.823459,-0.560841,-0.686022,-0.097157
1.486842,4500,63,11.654054,12.389445,0.816551,-0.56962,-0.518824,0.207907
1.486842,4500,64,6.026469,14.331476,0.824242,-0.554227,-0.785463,-0.425192
1.486842,4500,65,16.369193,14.897419,0.862553,-0.502732,-0.53264,0.04169
1.486842,4500,66,2.487198,17.916445,0.797749,-0.576439,-0.702695,-0.109268
1.486842,4500,67,3.881339,19.093072,0.836632,-0.542119,-0.497017,0.332613
1.486842,4500,68,12.845815,13.50171,0.904881,-0.402612,-0.500644,-0.603615
1.486842,4500,69,17.337089,11.445429,0.81711,-0.572791,-0.672337,-0.14956
1.486842,4500,70,18.558795,14.062618,0.81502,-0.556687,-0.461268,-0.11775
1.486842,4500,71,18.506792,6.727746,0.831126,-0.555323,-0.584971,-0.042611
1.486842,4500,72,6.91805,15.295452,0.828716,-0.514776,-0.376535,-0.377997
1.486842,4500,73,8.328953,11.028695,0.895828,-0.420304,-0.588893,-0.650144
1.486842,4500,74,19.88902,13.286157,0.824335,-0.564921,-0.602376,0.292926
1.486842,4500,75,19.535298,7.959968,0.908102,-0.395544,-0.324819,-0.325197
1.486842,4500,76,13.115612,7.813024,0.818132,-0.557859,-0.756286,0.135465
1.486842,4500,77,0.775297,14.95974,0.804996,-0.573956,-0.74769,0.145827
1.486842,4500,78,11.613134,17.025948,0.840398,-0.527902,-0.428224,-0.022195
1.486842,4500,79,3.124191,1.238863,0.797916,-0.594772,-0.651411,0.060113
1.486842,4500,80,5.281877,16.037537,0.859603,-0.507758,-0.526183,0.12328
1.486842,4500,81,12.975382,3.828404,0.867188,-0.491496,-0.561044,-0.376993
1.486842,4500,82,7.379366,9.740876,0.841502,-0.532634,-0.512522,0.155431
1.486842,4500,83,17.541172,18.893554,0.87003,-0.469749,-0.69965,-0.364451
1.486842,4500,84,16.775624,6.531536,0.826419,-0.559595,-0.518057,0.337467
1.486842,4500,85,2.69981,10.074463,0.815941,-0.563571,-0.41133,0.248021
1.486842,4500,86,18.750153,3.221079,0.823222,-0.55617,-0.760389,-0.27666
1.486842,4500,87,15.473236,7.246359,0.78628,-0.609826,-0.728662,-0.01711
1.486842,4500,88,2.85668,4.16823,0.79264,-0.605937,-0.672498,0.349722
1.486842,4500,89,17.766158,16.406092,0.844173,-0.517888,-0.744188,-0.530994
1.486842,4500,90,2.25619,15.77912,0.825436,-0.56106,-0.589271,0.332806
1.486842,4500,91,18.475084,18.691363,0.791036,-0.608189,-0.59922,-0.068975
1.486842,4500,92,17.287019,6.784441,0.830116,-0.555314,-0.566148,0.079833
1.486842,4500,93,17.615813,3.315718,0.883803,-0.446072,-0.576802,-0.101538
1.486842,4500,94,1.127994,3.751191,0.857949,-0.501584,-0.557801,-0.406021
1.486842,4500,95,7.777425,19.347521,0.892624,-0.42437,-0.337595,-0.165474
1.486842,4500,96,9.808229,8.132035,0.851256,-0.515086,-0.623244,0.065762
1.486842,4500,97,0.798221,10.204169,0.850155,-0.516058,-0.616545,-0.006901
1.486842,4500,98,18.630469,2.481463,0.760072,-0.638569,-0.585838,0.572009
1.486842,4500,99,16.366485,1.542505,0.801663,-0.591062,-0.478808,0.493034
1.486842,4500,100,6.142837,7.161794,0.785457,-0.58437,-0.961536,-0.3161
1.486842,4500,101,19.32958,9.36153,0.890086,-0.449849,-0.478441,-0.055503
1.486842,4500,102,5.235811,17.481639,0.861559,-0.497754,-0.562768,0.178524
1.486842,4500,103,11.050702,0.681719,0.815168,-0.546166,-0.813078,0.118935
1.486842,4500,104,19.987704,9.821526,0.805881,-0.588391,-0.650132,0.110212
1.486842,4500,105,11.754225,5.856947,0.812149,-0.579021,-0.622582,0.411559
1.486842,4500,106,2.158882,7.299413,0.863103,-0.494984,-0.522465,-0.341167
1.486842,4500,107,19.591709,5.839911,0.796858,-0.571525,-0.39613,0.256625
1.486842,4500,108,3.838054,4.07031,0.768923,-0.614531,-0.540107,-0.115351
1.486842,4500,109,14.400218,1.819987,0.87744,-0.470802,-0.494106,-0.155166
1.486842,4500,110,15.636307,15.684858,0.806424,-0.56405,-0.792876,0.141406
1.486842,4500,111,5.378647,1.03072,0.870139,-0.484669,-0.417988,0.213198
1.486842,4500,112,1.450534,12.210522,0.860056,-0.505353,-0.518914,-0.250657
1.486842,4500,113,18.946391,7.254999,0.92076,-0.368118,-0.458466,-0.372171
1.486842,4500,114,17.898639,18.962312,0.800132,-0.592693,-0.711377,0.198469
1.486842,4500,115,14.393708,16.778292,0.795209,-0.600116,-0.634777,0.080587
1.486842,4500,116,16.4848,8.05317,0.797961,-0.595315,-0.629611,0.128715
1.486842,4500,117,8.074985,8.63384,0.771043,-0.619291,-0.686359,0.372206
1.486842,4500,118,1.559512,18.166765,0.826191,-0.529181,-0.307398,0.23249
1.486842,4500,119,12.112972,13.622562,0.872555,-0.484777,-0.630161,-0.422463
1.486842,4500,120,14.308775,13.271885,0.820187,-0.559074,-0.695857,0.049911
1.486842,4500,121,4.364843,16.13029,0.843362,-0.527811,-0.599415,0.050251
1.486842,4500,122,14.238599,5.795267,0.783523,-0.620423,-0.628822,0.258504
1.486842,4500,123,19.337306,12.659179,0.727822,-0.67775,-0.581583,0.687815
1.486842,4500,124,17.445778,1.340004,0.772271,-0.619151,-0.62311,0.484258
1.486842,4500,125,12.64149,16.904451,0.849173,-0.519495,-0.452837,-0.00829
1.486842,4500,126,6.380158,5.080751,0.854269,-0.513751,-0.559645,-0.031744
1.486842,4500,127,9.775773,16.085363,0.825982,-0.556224,-0.662959,0.258245
1.486842,4500,128,4.457179,8.537464,0.798924,-0.580524,-0.493774,0.137022
1.486842,4500,129,4.602871,1.761864,0.845825,-0.522363,-0.607569,-0.224282
1.486842,4500,130,7.239852,8.00518,0.805837,-0.572353,-0.453518,0.005852
1.486842,4500,131,10.791004,5.80886,0.792082,-0.609475,-0.667557,0.08567
1.486842,4500,132,3.560696,1.818913,0.679537,-0.69133,-0.994466,0.352605
1.486842,4500,133,15.844283,3.696251,0.752078,-0.655008,-0.74097,0.465273
1.486842,4500,134,16.267941,16.074904,0.802106,-0.591477,-0.613453,0.226313
1.486842,4500,135,6.258462,17.034855,0.846328,-0.520012,-0.4465,-0.060533
1.486842,4500,136,8.722324,3.321834,0.875775,-0.475732,-0.547543,0.101838
1.486842,4500,137,8.721343,0.116681,0.785484,-0.610338,-0.496014,0.26738
1.486842,4500,138,12.358532,10.790013,0.87693,-0.478249,-0.556219,-0.207913
1.486842,4500,139,19.064653,10.322995,0.848002,-0.522593,-0.525057,0.286954
1.486842,4500,140,19.974003,13.615502,0.830354,-0.552134,-0.544757,0.307037
1.486842,4500,141,9.656349,11.425803,0.854474,-0.51655,-0.556031,-0.262928
1.486842,4500,142,0.578758,1.349746,0.825892,-0.559793,-0.577896,0.119756
1.486842,4500,143,0.303471,14.654749,0.831661,-0.553802,-0.634693,-0.023385
1.486842,4500,144,2.136444,2.031965,0.861317,-0.494166,-0.566835,-0.48745
1.486842,4500,145,19.717706,18.431451,0.777655,-0.616587,-0.704411,0.129833
1.486842,4500,146,15.207244,17.001505,0.834367,-0.52299,-0.35301,-0.116084
1.486842,4500,147,15.483857,13.781111,0.901895,-0.418874,-0.508406,0.135881
1.486842,4500,148,17.306185,19.455409,0.839056,-0.54147,-0.567164,0.292638
1.486842,4500,149,7.42802,13.336019,0.779893,-0.609597,-0.623395,0.592025
1.384211,4500,0,11.01616,19.991189,0.974883,0.197044,0.094688,-0.019881
1.384211,4500,1,10.270444,0.043874,0.989092,0.024424,-0.119343,0.39578
1.384211,4500,2,11.098614,6.881359,0.975111,0.204716,0.149952,-0.133618
1.384211,4500,3,3.335432,19.97031,0.980837,0.181512,0.126641,0.074412
1.384211,4500,4,5.024673,6.739247,0.978926,0.028362,-0.105649,0.459207
1.384211,4500,5,17.423059,16.260458,0.986127,0.099691,0.026395,-0.004525
1.384211,4500,6,15.7768,17.323621,0.996593,0.070351,0.117319,0.044106
1.384211,4500,7,7.422585,17.735177,0.985262,0.148464,0.047427,-0.196433
1.384211,4500,8,7.462566,13.634659,0.986401,0.158892,0.168535,-0.052993
1.384211,4500,9,10.579912,17.357169,0.967442,0.215006,0.256383,-0.453985
1.384211,4500,10,7.354134,13.060921,0.997456,0.057488,0.087491,0.025141
1.384211,4500,11,7.91307,6.95935,0.985113,0.15885,0.13136,0.051502
1.384211,4500,12,2.794939,17.85467,0.98783,0.150192,0.130542,0.044448
1.384211,4500,13,9.470752,7.537475,0.971155,0.215255,0.104485,-0.271579
1.384211,4500,14,16.197333,16.788505,0.987444,0.144481,0.196801,0.055958
1.384211,4500,15,2.590854,9.941483,0.978748,0.18581,0.319686,-0.015372
1.384211,4500,16,0.194973,10.307471,0.991659,0.12295,0.088009,-0.259042
1.384211,4500,17,4.123549,12.090253,0.992505,0.052839,-0.07131,0.048352
1.384211,4500,18,17.155847,8.625145,0.988497,0.137836,0.079338,0.01097
1.384211,4500,19,4.18415,10.293891,0.93104,0.265858,0.490687,-0.493954
1.384211,4500,20,2.570684,0.955219,0.986965,0.132417,0.148004,0.331029
1.384211,4500,21,16.169503,6.211727,0.976252,0.194782,0.149192,-0.627892
1.384211,4500,22,3.82265,4.17052,0.986003,0.138014,0.177637,0.366925
1.384211,4500,23,6.118994,0.272536,0.978609,0.182201,0.361644,0.261594
1.384211,4500,24,7.690638,10.200029,0.981132,0.184431,0.240634,-0.065492
1.384211,4500,25,9.12477,15.232802,0.983927,0.132766,0.109359,-0.325151
1.384211,4500,26,14.326203,10.959365,0.95994,0.260632,0.313999,-0.145395
1.384211,4500,27,2.301396,11.810007,0.992574,0.036056,0.088663,0.180944
1.384211,4500,28,0.514571,1.810103,0.989855,0.094161,-0.01957,0.101227
1.384211,4500,29,1.368135,17.719869,0.973043,0.17694,0.17854,0.180693
1.384211,4500,30,10.695848,10.552809,0.99071,-0.01403,-0.129684,0.258319
1.384211,4500,31,15.548291,9.452876,0.970938,0.21055,0.119886,-0.419174
1.384211,4500,32,17.403804,16.550854,0.98372,0.145719,0.133793,0.15642
1.384211,4500,33,5.210854,3.570322,0.97942,0.058027,-0.094062,0.209823
1.384211,4500,34,19.639918,5.285863,0.975855,0.206691,0.163291,-0.126795
1.384211,4500,35,11.965295,12.529533,0.972868,0.200263,0.358485,0.093891
1.384211,4500,36,5.155016,4.729094,0.978101,0.191414,0.245768,-0.18324
1.384211,4500,37,11.260351,3.888084,0.986224,0.12516,0.209968,-0.018495
1.384211,4500,38,5.86451,18.158113,0.887871,0.390564,0.34678,-1.083964
1.384211,4500,39,19.281976,12.908689,0.994881,0.05661,-0.041446,0.010184
1.384211,4500,40,9.616078,17.008265,0.984547,0.168138,0.147491,0.178138
1.384211,4500,41,5.294726,13.203548,0.983738,0.006264,0.178491,0.524704
1.384211,4500,42,2.054684,4.261809,0.979945,0.129006,0.331524,0.059016
1.384211,4500,43,4.927178,9.550811,0.950382,0.222743,0.252943,-0.436959
1.384211,4500,44,4.506395,9.163086,0.994822,0.065989,0.013124,0.334961
1.384211,4500,45,12.179039,8.270464,0.992926,0.111515,0.12708,0.150835
1.384211,4500,46,6.281077,4.932636,0.989909,0.09317,0.031405,-0.18262
1.384211,4500,47,0.020487,1.615046,0.981434,0.171675,0.141032,0.104748
1.384211,4500,48,12.681881,14.304492,0.972043,0.205436,0.21609,-0.119502
1.384211,4500,49,18.711328,10.012124,0.961638,0.247906,0.345831,-0.259193
1.384211,4500,50,7.578586,0.935878,0.984351,0.154573,0.155542,-0.019239
1.384211,4500,51,16.083356,18.159086,0.984982,0.153498,0.260692,0.179051
1.384211,4500,52,8.088883,13.334763,0.994269,0.068398,0.086223,0.474323
1.384211,4500,53,6.574811,1.737707,0.995225,0.045548,0.077914,-0.014013
1.384211,4500,54,9.528524,0.056814,0.971004,-0.053184,0.059355,0.637457
1.384211,4500,55,11.72344,1.149165,0.993752,0.079543,0.251358,0.28972
1.384211,4500,56,13.782156,19.374112,0.992411,0.097707,0.219167,0.175872
1.384211,4500,57,11.096317,12.897363,0.963246,0.241845,0.069698,-0.604071
1.384211,4500,58,9.397189,19.125431,0.982193,0.175792,0.281479,0.271812
1.384211,4500,59,0.098122,11.394003,0.980051,0.158792,0.115265,-0.533134
1.384211,4500,60,14.317358,15.461139,0.981964,0.13988,0.354703,0.437118
1.384211,4500,61,17.600344,5.73488,0.97041,0.22608,0.231694,-0.332127
1.384211,4500,62,19.313374,1.493701,0.991286,0.124047,0.146499,0.163186
1.384211,4500,63,10.177027,10.161227,0.988792,0.051987,0.013926,0.350818
1.384211,4500,64,3.150289,5.103509,0.991306,0.068618,0.107116,0.33496
1.384211,4500,65,7.549095,1.28053,0.963075,0.238048,0.373896,-0.060638
1.384211,4500,66,18.131902,19.482773,0.980489,0.182988,0.116652,0.174157
1.384211,4500,67,6.460552,18.997926,0.989086,0.139099,0.169209,-0.035646
1.384211,4500,68,6.345831,8.6969,0.979103,0.136988,-0.020043,0.008369
1.384211,4500,69,13.097416,12.911745,0.988105,0.134228,0.246644,0.153914
1.384211,4500,70,1.488906,19.020971,0.98257,0.142001,0.020036,-0.110773
1.384211,4500,71,6.048958,3.712435,0.938543,0.27885,0.332415,-0.4423
1.384211,4500,72,9.463753,6.047218,0.987999,0.011965,0.235445,0.414963
1.384211,4500,73,15.526385,11.208814,0.987039,0.122761,0.028876,0.097198
1.384211,4500,74,18.713712,1.533016,0.982158,0.149732,0.08768,-0.038162
1.384211,4500,75,2.262669,12.776676,0.96607,0.222915,0.103477,-0.31688
1.384211,4500,76,5.520079,19.246637,0.982119,0.104236,-0.17154,-0.44679
1.384211,4500,77,12.359292,6.604683,0.979901,0.180067,0.196811,-0.191749
1.384211,4500,78,0.364622,4.513717,0.986219,0.123987,0.239165,0.301837
1.384211,4500,79,6.501457,19.381656,0.986828,0.132665,0.090839,-0.274203
1.384211,4500,80,3.36652,6.797603,0.986542,0.132183,0.055408,-0.035723
1.384211,4500,81,18.120862,8.595716,0.994344,0.080924,0.090355,0.097178
1.384211,4500,82,0.301865,6.686926,0.970955,0.05641,-0.146616,0.513954
1.384211,4500,83,19.067093,18.393956,0.926608,0.349811,0.345085,-0.249753
1.384211,4500,84,4.724005,1.863,0.989587,0.086645,0.227608,-0.19191
1.384211,4500,85,5.591807,16.704428,0.985088,0.165115,0.200994,-0.205682
1.384211,4500,86,12.391802,14.831948,0.985373,0.06001,0.304521,0.607353
1.384211,4500,87,11.45951,5.705336,0.995651,0.068007,0.17984,0.371887
1.384211,4500,88,11.673289,0.956082,0.981509,0.104164,-0.007525,0.209661
1.384211,4500,89,5.395584,15.023403,0.981612,0.157186,0.293878,-0.041739
1.384211,4500,90,1.900703,19.817687,0.984532,0.142919,0.014171,0.005872
1.384211,4500,91,4.475662,17.0536,0.989057,0.131107,0.058544,0.03243
1.384211,4500,92,1.564039,11.078402,0.997346,0.066483,0.122665,0.327649
1.384211,4500,93,1.509167,14.070172,0.981924,0.176135,0.279104,-0.019525
1.384211,4500,94,4.796602,16.598102,0.987639,0.072916,0.226491,-0.064723
1.384211,4500,95,2.482467,16.868794,0.991513,0.105671,0.074442,0.181338
1.384211,4500,96,15.320604,11.537616,0.980861,0.174459,0.126268,-0.020789
1.384211,4500,97,6.327792,15.738267,0.994008,0.049943,0.070708,0.189913
1.384211,4500,98,6.700265,3.329163,0.991499,0.05421,0.076428,0.306435
1.384211,4500,99,5.886669,12.841181,0.9874,0.051285,0.006634,0.519216
1.384211,4500,100,7.502631,17.162023,0.989649,0.003265,-0.074465,0.284166
1.384211,4500,101,1.208956,10.807131,0.99081,0.116552,0.119916,-0.083558
1.384211,4500,102,18.305362,7.931498,0.993783,0.078463,-0.030951,-0.136292
1.384211,4500,103,12.55571,13.896361,0.986913,0.154252,0.176658,-0.169652
1.384211,4500,104,3.064484,16.592455,0.982916,0.16644,0.10676,-0.023756
1.384211,4500,105,3.763265,17.362384,0.950364,0.229879,0.531128,0.097188
1.384211,4500,106,2.744959,5.151466,0.990904,0.090747,0.138361,0.239258
1.384211,4500,107,9.716432,18.562894,0.983412,0.103372,-0.07181,0.155737
1.384211,4500,108,8.268302,19.416539,0.973412,0.204282,0.04205,-0.330642
1.384211,4500,109,5.51431,7.906077,0.992422,0.088779,0.054261,-0.3061
1.384211,4500,110,10.178262,15.480349,0.921968,0.300544,0.583822,-0.490841
1.384211,4500,111,1.319263,19.329067,0.980609,0.178124,0.083676,-0.148688
1.384211,4500,112,6.441777,19.327401,0.992764,0.08555,0.216493,0.520943
1.384211,4500,113,8.219507,19.663483,0.989324,0.143015,0.150145,0.113672
1.384211,4500,114,10.352761,3.045979,0.990239,0.114185,0.14556,0.103328
1.384211,4500,115,17.428801,18.412891,0.985487,0.106021,-0.070656,0.007992
1.384211,4500,116,4.39484,10.895514,0.994815,0.056232,0.227332,0.663226
1.384211,4500,117,0.319251,15.161459,0.984297,0.1635,0.323656,0.538136
1.384211,4500,118,2.54032,16.618107,0.986601,0.132811,0.073975,-0.217445
1.384211,4500,119,0.170955,13.612002,0.966713,0.222262,0.193539,-0.119256
1.384211,4500,120,13.116625,11.135777,0.989039,0.134584,0.036788,-0.235553
1.384211,4500,121,13.327601,11.004887,0.952913,0.289899,0.225911,-0.38878
1.384211,4500,122,13.427582,1.801537,0.976632,0.154541,0.256276,0.033376
1.384211,4500,123,1.071247,4.453113,0.985085,-0.034327,-0.282086,-0.036806
1.384211,4500,124,17.909822,2.924722,0.988381,0.114022,0.08454,-0.312465
1.384211,4500,125,0.763681,12.995822,0.985927,0.131796,0.113966,0.331455
1.384211,4500,126,10.208674,4.056145,0.992944,0.042823,0.044002,0.249845
1.384211,4500,127,9.456358,12.267383,0.970592,0.186445,0.369107,-0.156106
1.384211,4500,128,9.760846,6.45649,0.984072,0.125332,0.156666,0.550122
1.384211,4500,129,9.939192,9.124519,0.989961,0.125274,0.210187,-0.141019
1.384211,4500,130,17.589804,3.589456,0.995518,0.021361,0.002031,0.420596
1.384211,4500,131,0.346657,9.986897,0.975092,0.211278,0.279178,0.159778
1.384211,4500,132,9.891556,15.132192,0.981875,0.11047,0.299159,0.148415
1.384211,4500,133,14.743399,19.265235,0.989512,0.115052,0.026739,-0.093544
1.384211,4500,134,6.228533,3.117526,0.932349,0.272863,0.486344,-0.355083
1.384211,4500,135,13.259652,16.179877,0.987835,0.135841,0.112861,-0.05887
1.384211,4500,136,14.603576,1.979067,0.994351,0.045179,0.181739,0.27533
1.384211,4500,137,10.615839,4.774207,0.970087,0.231079,0.191321,-0.153004
1.384211,4500,138,18.247208,1.232078,0.98606,0.124382,0.041715,0.1351
1.384211,4500,139,11.661289,18.704153,0.988847,0.13319,0.147087,-0.264387
1.384211,4500,140,12.068408,8.339636,0.993507,0.094341,0.107146,0.43602
1.384211,4500,141,12.552746,9.271311,0.970638,0.227367,0.179895,-0.367043
1.384211,4500,142,19.173557,9.258101,0.975987,0.194686,0.300076,0.158391
1.384211,4500,143,15.942267,10.459501,0.974895,0.163325,-0.11356,-0.612485
1.384211,4500,144,2.825725,4.821079,0.995475,0.039412,-0.010219,0.329022
1.384211,4500,145,18.799587,17.442502,0.953311,0.273183,0.108776,-0.428042
1.384211,4500,146,0.247271,16.098338,0.988199,0.120367,0.057603,-0.041658
1.384211,4500,147,17.505274,5.376976,0.991261,0.034965,-0.097073,0.270566
1.384211,4500,148,6.109378,17.245285,0.979436,0.16183,0.128924,0.063629
1.384211,4500,149,12.736853,0.723671,0.992341,0.098968,0.169161,0.127408
1.281579,4500,0,17.133456,16.098455,-0.064591,0.995046,1.54783,-0.344795
1.281579,4500,1,2.408953,9.479769,-0.144332,0.985969,1.774094,-0.007554
1.281579,4500,2,11.049685,12.003447,-0.057208,0.995539,1.642804,-0.079625
1.281579,4500,3,15.669604,8.214701,-0.012785,0.997049,1.672152,0.09743
1.281579,4500,4,12.867396,10.042927,-0.165505,0.983999,1.665048,-0.191519
1.281579,4500,5,12.718139,12.683959,0.04027,0.980023,1.358368,0.151679
1.281579,4500,6,11.672092,5.004908,-0.095614,0.982798,1.335285,-0.560821
1.281579,4500,7,5.391535,8.832601,-0.169995,0.984016,1.786276,0.213213
1.281579,4500,8,14.087957,19.739249,-0.067669,0.990365,1.429714,-0.240395
1.281579,4500,9,9.695397,1.542148,-0.175261,0.976888,1.816997,-0.064663
1.281579,4500,10,19.785233,11.055847,-0.023594,0.993807,1.547588,-0.127242
1.281579,4500,11,1.153312,13.019142,0.010864,0.992513,1.725115,0.622205
1.281579,4500,12,3.252375,12.740708,-0.110249,0.993411,1.653042,-0.178258
1.281579,4500,13,4.717992,9.138304,-0.041105,0.996598,1.547632,-0.292889
1.281579,4500,14,5.072955,4.355092,-0.100222,0.989095,1.80186,0.069568
1.281579,4500,15,17.246846,17.860138,-0.10778,0.976802,1.557007,0.035569
1.281579,4500,16,14.156936,1.329691,-0.114846,0.988161,1.547485,-0.242303
1.281579,4500,17,19.769577,16.409899,-0.180978,0.980137,1.695727,-0.21701
1.281579,4500,18,12.552729,18.530823,-0.132078,0.988393,1.802173,-0.01539
1.281579,4500,19,0.678626,12.699157,-0.015498,0.996015,1.595985,0.183747
1.281579,4500,20,2.11312,15.074205,-0.083545,0.995693,1.694729,0.110694
1.281579,4500,21,13.925609,6.417592,0.006385,0.99592,1.471948,0.314243
1.281579,4500,22,10.83199,15.070935,-0.194841,0.973849,1.745317,-0.667491
1.281579,4500,23,10.246853,7.847434,0.015418,0.990799,1.428345,-0.004474
1.281579,4500,24,1.611891,7.697487,-0.16828,0.977493,1.677869,-0.512402
1.281579,4500,25,19.028163,4.844363,-0.081608,0.994132,1.550985,-0.19399
1.281579,4500,26,16.658282,19.333443,-0.075804,0.994156,1.71328,-0.040383
1.281579,4500,27,0.520434,12.250149,-0.024902,0.992188,1.499619,-0.121253
1.281579,4500,28,19.719868,7.13128,-0.020646,0.996545,1.452969,-0.334133
1.281579,4500,29,8.396963,19.255692,0.055892,0.993196,1.528005,0.347583
1.281579,4500,30,9.193537,1.400313,-0.155763,0.985013,1.786951,-0.194252
1.281579,4500,31,12.056872,0.065885,-0.000369,0.995719,1.481622,-0.014503
1.281579,4500,32,15.615555,11.399349,-0.050044,0.996399,1.668604,-0.33561
1.281579,4500,33,6.491541,0.008076,-0.049024,0.992282,1.445388,-0.300119
1.281579,4500,34,10.273413,13.800196,0.047246,0.990452,1.511915,0.242425
1.281579,4500,35,9.654594,12.383037,-0.081711,0.973111,1.8569,-0.064269
1.281579,4500,36,15.652755,7.494527,-0.026135,0.992787,1.44206,-0.007291
1.281579,4500,37,9.903693,5.492654,-0.149988,0.980061,1.770047,-0.383801
1.281579,4500,38,19.544351,11.767194,-0.122217,0.991149,1.640566,-0.095567
1.281579,4500,39,11.20558,4.634487,0.00918,0.997768,1.565546,-0.074445
1.281579,4500,40,9.951259,6.315024,0.052073,0.984572,1.388282,0.062474
1.281579,4500,41,16.35853,19.992221,-0.081939,0.994196,1.698402,-0.087535
1.281579,4500,42,19.950795,12.057471,0.053677,0.988435,1.417351,0.508018
1.281579,4500,43,8.944772,13.395934,-0.176034,0.980771,1.849197,-0.041379
1.281579,4500,44,13.436957,16.443783,-0.05646,0.994058,1.757314,0.096788
1.281579,4500,45,6.67418,2.506529,0.014831,0.983785,1.337587,0.039724
1.281579,4500,46,18.082383,1.786263,-0.086635,0.988312,1.679437,-0.191718
1.281579,4500,47,5.489304,10.985199,-0.138413,0.98846,1.819106,0.073796
1.281579,4500,48,13.356284,14.273754,-0.149808,0.983887,1.582291,-0.279241
1.281579,4500,49,2.148383,13.117623,-0.09847,0.994735,1.661171,-0.315764
