eta,paso,particula_id,x,y,theta
1.897368,800,137,2.834628,4.545181,0.159221
1.897368,800,138,16.715905,18.678581,-0.549203
1.897368,800,139,11.961117,7.706323,0.870583
1.897368,800,140,12.875882,11.844749,-0.691294
1.897368,800,141,8.171638,17.880515,0.474464
1.897368,800,142,13.199577,7.128024,0.094429
1.897368,800,143,1.490742,0.5015,0.556346
1.897368,800,144,1.622303,19.694149,0.300027
1.897368,800,145,15.016839,3.074285,0.677919
1.897368,800,146,11.988356,11.707096,-0.752912
1.897368,800,147,17.786458,11.10807,-0.607507
1.897368,800,148,2.446296,4.22332,0.60965
1.897368,800,149,14.63567,10.806546,0.80193
1.794737,800,0,4.184313,13.325453,-0.600222
1.794737,800,1,10.447089,13.233606,-2.480605
1.794737,800,2,6.375475,2.742574,-2.146656
1.794737,800,3,8.989508,4.060359,-2.084855
1.794737,800,4,9.973517,1.511567,-1.19952
1.794737,800,5,12.885033,19.21211,-3.628011
1.794737,800,6,7.126469,9.416059,-3.595698
1.794737,800,7,10.212807,6.544678,-2.395781
1.794737,800,8,10.65208,1.02661,-2.044802
1.794737,800,9,10.745707,0.821366,-1.506477
1.794737,800,10,12.092629,0.528001,-2.978768
1.794737,800,11,9.036154,0.574095,-1.96016
1.794737,800,12,3.289805,0.690861,-3.487341
1.794737,800,13,15.059971,1.221102,-3.054175
1.794737,800,14,11.050005,8.135853,-3.177165
1.794737,800,15,7.010581,3.128515,-2.746954
1.794737,800,16,5.030481,2.650322,-3.026586
1.794737,800,17,4.108913,9.58794,-2.271555
1.794737,800,18,12.738216,9.797147,-2.710606
1.794737,800,19,10.362725,15.794739,-1.84895
1.794737,800,20,7.917869,1.869355,-2.761015
1.794737,800,21,11.162703,0.270814,-2.104614
1.794737,800,22,7.529967,5.28622,-2.088664
1.794737,800,23,6.86534,19.89154,-2.044949
1.794737,800,24,7.990297,6.355557,-3.160907
1.794737,800,25,8.25813,4.152616,-2.369984
1.794737,800,26,11.078072,6.629406,-3.55586
1.794737,800,27,4.057873,8.53809,-0.890953
1.794737,800,28,2.311157,14.471769,-1.641875
1.794737,800,29,12.437506,6.824376,-2.131189
1.794737,800,30,7.555861,4.587898,-2.93821
1.794737,800,31,17.950278,10.212296,2.904673
1.794737,800,32,8.667173,5.204054,-1.993098
1.794737,800,33,5.432507,4.736279,-2.408908
1.794737,800,34,9.266793,3.236914,-2.872824
1.794737,800,35,8.042934,3.420574,-2.158016
1.794737,800,36,9.524022,3.874075,-2.277095
1.794737,800,37,13.183377,2.031106,-2.999762
1.794737,800,38,12.246292,5.254255,-2.610305
1.794737,800,39,9.931348,3.234803,-2.461841
1.794737,800,40,12.628126,0.705732,-2.780844
1.794737,800,41,11.461714,19.088759,-2.117184
1.794737,800,42,6.535263,0.825934,-2.31361
1.794737,800,43,7.306736,4.778798,-2.936752
1.794737,800,44,3.835542,14.593427,-1.027734
1.794737,800,45,11.223923,2.993673,-2.235566
1.794737,800,46,12.412708,6.743282,-3.30153
1.794737,800,47,7.740627,3.227205,-1.780961
1.794737,800,48,10.785122,7.318833,-3.348551
1.794737,800,49,11.632279,6.4455,-3.501255
1.794737,800,50,6.998146,6.098855,-2.718566
1.794737,800,51,7.695702,5.921837,-2.119878
1.794737,800,52,7.081271,5.295055,-3.160606
1.794737,800,53,2.507936,9.875674,-2.420447
1.794737,800,54,12.338876,0.748088,-1.505471
1.794737,800,55,2.873693,3.554983,-2.600005
1.794737,800,56,5.000234,8.965967,-1.160444
1.794737,800,57,11.999118,1.487269,-3.120793
1.794737,800,58,10.188055,1.740873,-2.541858
1.794737,800,59,9.694183,19.481249,-2.420838
1.794737,800,60,9.770475,6.735059,-2.021255
1.794737,800,61,17.824692,12.29936,-2.668186
1.794737,800,62,5.079029,4.319699,-2.278667
1.794737,800,63,4.973264,3.436513,-1.826545
1.794737,800,64,15.341659,8.978953,-3.736611
1.794737,800,65,6.096236,4.504682,-3.132887
1.794737,800,66,8.872589,6.43027,-3.30076
1.794737,800,67,15.128858,7.788134,-2.024262
1.794737,800,68,11.409389,1.824328,-2.943147
